@relation 'Feature Vector'

@attribute SourceMethodLength numeric
@attribute SourceAssignmentCount numeric
@attribute SourceIfCount numeric
@attribute SourceIteratorCount numeric
@attribute SourceSwitchCount numeric
@attribute SourceCaseCount numeric
@attribute SourceReturnCount numeric
@attribute SourceTryStatementCount numeric
@attribute SourceDeclaredVariableCount numeric
@attribute SourceExpressionCount numeric
@attribute SourceDistinctTypeCount numeric
@attribute TargetMethodLength numeric
@attribute TargetAssignmentCount numeric
@attribute TargetIfCount numeric
@attribute TargetIteratorCount numeric
@attribute TargetSwitchCount numeric
@attribute TargetCaseCount numeric
@attribute TargetReturnCount numeric
@attribute TargetTryStatementCount numeric
@attribute TargetDeclaredVariableCount numeric
@attribute TargetExpressionCount numeric
@attribute TargetDistinctTypeCount numeric
@attribute @@class@@ {TYPE1,TYPE2,VST3,ST3,MT3,WT3,nonmatch}

@data
11,2,0,0,0,0,1,1,2,5,3,11,0,1,0,0,0,2,1,1,3,4,MT3
8,1,0,2,0,0,1,0,2,1,2,8,1,0,2,0,0,1,0,2,1,2,VST3
19,1,0,0,0,0,0,2,3,10,6,16,1,0,0,0,0,1,2,3,5,6,MT3
20,2,2,1,0,0,0,0,9,13,12,19,1,1,1,0,0,0,0,9,12,12,ST3
31,5,1,2,0,0,1,0,13,23,14,27,3,1,2,0,0,1,0,11,19,15,ST3
9,0,0,0,0,0,2,1,2,2,5,10,1,0,0,0,0,1,1,2,3,6,MT3
11,1,0,2,0,0,1,0,5,4,2,11,1,0,2,0,0,1,0,5,4,1,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,ST3
19,2,3,0,0,0,0,1,2,8,5,30,2,4,0,0,0,0,3,4,9,8,MT3
7,1,0,0,0,0,1,0,2,4,5,8,2,0,0,0,0,1,0,2,5,5,MT3
15,1,1,0,0,0,1,2,0,4,3,14,1,0,0,0,0,1,2,1,5,4,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,0,0,3,3,2,MT3
13,1,0,2,0,0,1,1,4,3,3,10,1,0,2,0,0,1,0,4,3,3,MT3
9,1,0,1,0,0,1,0,4,4,6,13,1,0,1,0,0,1,0,5,8,8,MT3
11,1,0,0,0,0,1,1,3,5,4,13,1,0,0,0,0,1,1,2,7,4,MT3
11,0,0,0,0,0,2,1,1,4,3,12,1,0,0,0,0,1,1,3,6,4,MT3
14,1,0,1,0,0,0,1,4,6,9,18,1,0,1,0,0,0,2,4,8,8,MT3
11,1,0,0,0,0,1,1,2,4,4,9,0,0,0,0,0,2,1,1,2,4,MT3
20,1,1,2,0,0,0,0,5,11,7,20,1,1,2,0,0,0,0,7,11,9,MT3
18,2,0,1,0,0,0,1,7,11,11,18,2,0,1,0,0,0,1,7,11,10,ST3
12,1,0,0,0,0,2,1,2,5,4,10,0,0,0,0,0,2,1,1,3,3,MT3
13,0,0,0,0,0,0,2,2,5,5,16,0,2,0,0,0,0,1,2,5,5,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
12,0,1,0,0,0,0,1,0,3,2,12,0,1,0,0,0,0,1,0,3,4,MT3
17,5,1,2,0,0,0,0,4,9,2,19,5,2,2,0,0,0,0,4,8,3,MT3
12,0,2,1,0,0,0,0,2,4,2,11,0,1,1,0,0,0,0,2,4,2,MT3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,3,0,0,0,1,ST3
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
12,0,1,0,0,0,0,1,1,4,4,8,0,1,0,0,0,0,1,0,1,2,MT3
11,0,0,0,0,0,2,1,3,4,4,14,0,1,0,0,0,3,1,4,6,5,MT3
9,1,2,0,0,0,0,0,0,3,2,10,1,3,0,0,0,0,0,1,4,3,MT3
6,1,0,0,0,0,1,0,1,3,1,6,1,0,0,0,0,1,0,1,3,1,MT3
17,2,0,1,0,0,1,1,4,9,5,15,2,1,0,0,0,1,1,3,7,4,ST3
11,0,1,0,0,0,3,1,1,3,6,11,0,0,0,0,0,1,1,2,4,5,MT3
8,0,0,0,0,0,2,1,1,1,4,10,0,0,0,0,0,1,1,3,3,8,MT3
10,1,0,1,0,0,0,0,5,8,6,9,0,0,0,0,0,0,0,4,7,8,MT3
21,1,0,1,0,0,1,1,8,12,7,21,3,1,1,0,0,1,1,5,11,7,MT3
10,0,1,0,0,0,0,0,3,6,4,15,1,2,0,0,0,0,0,2,8,6,MT3
11,1,0,0,0,0,1,1,2,4,5,10,0,0,0,0,0,2,1,2,3,5,MT3
15,0,0,0,0,0,0,1,3,10,6,17,0,1,0,0,0,0,1,2,10,5,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
11,0,0,0,0,0,2,1,1,4,3,10,0,0,0,0,0,1,1,2,3,5,MT3
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
11,0,0,1,0,0,1,0,5,6,6,11,0,0,1,0,0,1,0,4,6,6,MT3
27,4,0,1,0,0,1,3,5,12,16,27,4,0,1,0,0,1,3,5,12,15,VST3
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,0,0,3,3,2,MT3
17,2,2,0,0,0,1,0,3,12,5,17,2,3,0,0,0,1,0,3,12,4,ST3
9,0,1,1,0,0,1,0,2,2,3,8,0,1,1,0,0,0,0,1,2,1,MT3
9,1,0,2,0,0,1,0,3,2,2,14,2,0,3,0,0,1,0,6,5,3,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
21,0,2,1,0,0,1,1,4,7,7,21,0,2,1,0,0,1,1,4,6,8,VST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,28,3,2,0,0,0,1,3,3,9,6,MT3
17,1,0,0,0,0,1,2,2,6,6,16,1,0,0,0,0,1,2,3,7,6,MT3
8,3,0,2,0,0,1,0,3,3,3,9,1,0,2,0,0,1,0,5,4,3,MT3
11,1,0,0,0,0,1,0,4,8,9,8,0,0,0,0,0,1,0,2,5,6,MT3
9,0,0,0,0,0,1,1,1,3,4,11,1,0,0,0,0,0,1,2,6,5,MT3
7,1,0,1,0,0,0,0,3,5,5,10,1,0,1,0,0,0,0,5,8,10,MT3
10,1,0,2,0,0,1,0,4,3,3,12,3,1,2,0,0,2,0,3,4,2,MT3
27,2,4,0,0,0,1,3,4,12,6,30,2,4,0,0,0,0,3,4,9,8,MT3
15,1,0,1,0,0,1,0,5,10,5,14,2,0,1,0,0,1,0,4,9,5,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
12,1,0,0,0,0,1,1,3,6,4,11,0,0,0,0,0,2,1,3,4,4,MT3
21,4,1,1,0,0,2,1,6,13,8,20,5,2,1,0,0,2,1,6,13,8,ST3
17,0,3,1,0,0,0,0,2,5,4,19,0,2,1,0,0,0,0,4,10,5,MT3
12,1,0,1,0,0,1,0,4,7,7,10,1,0,1,0,0,1,0,3,5,7,MT3
28,1,4,2,0,0,1,0,6,13,9,27,1,3,2,0,0,0,0,6,13,9,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
8,0,1,1,0,0,0,0,1,2,1,10,0,2,1,0,0,0,0,1,2,1,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,16,ST3
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
12,0,2,0,0,0,0,1,2,5,5,12,0,2,0,0,0,0,1,2,5,5,VST3
14,2,0,0,0,0,0,1,2,8,5,14,1,0,0,0,0,0,1,2,6,7,MT3
14,1,0,1,0,0,0,0,5,10,8,14,1,0,1,0,0,0,1,4,7,8,MT3
13,0,0,0,0,0,2,1,2,6,6,15,0,0,0,0,0,0,2,2,7,6,MT3
14,0,1,0,0,0,3,1,4,6,5,17,1,0,1,0,0,2,1,4,8,5,MT3
13,0,2,1,0,0,1,0,2,3,3,13,0,2,1,0,0,1,0,2,3,3,VST3
16,0,2,0,0,0,0,1,2,5,5,12,0,2,0,0,0,0,1,2,5,5,MT3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,TYPE2
13,0,2,1,0,0,0,0,2,4,1,13,0,2,1,0,0,0,0,2,4,1,MT3
8,2,0,0,0,0,1,0,2,5,6,8,2,0,0,0,0,1,0,2,5,4,MT3
9,0,1,1,0,0,1,0,2,2,3,13,0,2,1,0,0,0,0,2,4,1,MT3
11,0,1,1,0,0,0,0,2,4,2,12,0,3,1,0,0,1,0,2,4,3,MT3
11,2,0,0,0,0,2,1,0,4,3,10,1,0,0,0,0,1,1,1,4,5,MT3
9,0,1,0,0,0,0,0,2,7,5,7,0,0,0,0,0,0,0,2,5,5,MT3
24,0,0,0,0,0,0,1,3,19,6,28,0,0,0,0,0,0,1,5,22,9,MT3
16,0,0,1,0,0,2,1,5,7,8,17,2,0,1,0,0,2,1,4,8,6,MT3
9,0,0,0,0,0,1,1,1,3,4,10,0,0,0,0,0,1,1,2,4,4,MT3
16,2,0,1,0,0,0,0,5,12,8,17,1,0,1,0,0,0,0,4,13,9,MT3
9,1,0,2,0,0,1,0,3,2,2,15,1,2,2,0,0,3,0,3,2,2,MT3
116,15,7,6,0,0,0,4,19,61,19,96,10,3,5,0,0,1,4,14,47,14,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
17,0,4,0,0,0,5,0,2,2,4,14,0,3,0,0,0,4,0,2,2,4,ST3
14,1,0,0,0,0,1,1,3,8,4,10,0,0,0,0,0,2,1,1,3,4,MT3
9,1,0,2,0,0,1,0,3,2,2,9,1,0,2,0,0,1,0,5,4,3,MT3
12,1,1,0,0,0,2,0,2,5,4,8,0,1,0,0,0,2,0,1,1,2,MT3
17,3,2,1,0,0,2,0,4,7,2,19,3,3,1,0,0,3,0,3,6,3,MT3
25,2,4,0,0,0,0,2,3,13,6,29,7,8,0,0,0,1,2,5,19,8,MT3
50,6,3,2,0,0,0,3,14,30,8,57,6,3,2,0,0,0,3,18,39,15,ST3
7,1,0,2,0,0,0,0,2,1,1,9,3,0,2,0,0,0,0,2,3,2,MT3
24,3,1,1,0,0,4,1,7,10,7,24,3,2,1,0,0,1,1,8,12,7,MT3
28,3,2,0,0,0,1,3,3,9,6,27,4,0,1,0,0,1,3,5,12,15,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,VST3
10,1,0,1,0,0,0,0,5,8,6,10,1,0,1,0,0,0,0,5,8,6,TYPE2
13,0,3,1,0,0,0,0,3,5,2,11,0,2,1,0,0,0,0,2,3,2,MT3
11,1,0,0,0,0,1,1,2,4,5,12,1,0,0,0,0,1,1,2,5,5,MT3
27,1,3,2,0,0,0,0,6,13,9,27,1,3,2,0,0,0,0,6,13,9,VST3
22,3,0,0,0,0,1,2,2,12,4,22,3,0,0,0,0,1,2,2,12,4,VST3
9,1,0,2,0,0,1,0,5,4,2,8,1,0,2,0,0,1,0,2,1,2,MT3
16,3,2,1,0,0,1,1,5,10,6,12,2,2,0,0,0,0,1,2,7,5,MT3
35,5,2,1,0,0,0,2,8,22,8,35,5,2,1,0,0,0,2,8,22,8,VST3
100,35,0,0,1,5,17,4,10,45,17,100,34,0,0,1,5,17,4,10,45,17,VST3
8,0,0,0,0,0,0,0,3,6,6,7,0,0,0,0,0,0,0,2,5,5,ST3
19,0,3,0,0,0,1,1,2,5,5,16,2,2,0,0,0,0,1,2,7,5,MT3
15,0,2,1,0,0,1,1,4,6,6,15,0,1,1,0,0,1,1,4,6,8,MT3
9,3,0,0,0,0,1,0,2,6,5,8,2,0,0,0,0,1,0,2,5,5,MT3
19,2,3,0,0,0,0,1,2,8,4,19,2,3,0,0,0,0,1,2,8,5,VST3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
11,0,0,0,0,0,2,1,1,4,3,9,0,0,0,0,0,1,1,1,2,4,MT3
17,4,2,1,0,0,2,0,4,7,2,19,3,3,1,0,0,3,0,3,6,3,MT3
16,2,0,1,0,0,1,1,4,7,7,18,2,0,1,0,0,2,1,6,9,5,MT3
13,2,2,0,0,0,0,1,4,8,7,13,2,2,0,0,0,0,1,2,7,6,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
7,1,0,0,0,0,1,0,1,3,1,6,1,0,0,0,0,1,0,1,3,1,ST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
19,1,0,0,0,0,0,1,2,12,5,18,2,1,0,0,0,0,1,3,11,5,MT3
10,0,1,0,0,0,0,1,1,3,4,12,0,1,0,0,0,0,1,0,3,4,MT3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
6,2,1,1,0,0,1,0,0,2,1,5,2,2,1,0,0,2,0,0,2,1,MT3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
18,2,1,1,0,0,1,1,5,8,6,17,0,1,1,0,0,1,1,5,7,6,MT3
17,1,1,1,0,0,0,1,3,8,8,15,1,0,1,0,0,0,1,3,8,8,MT3
23,1,3,2,0,0,0,0,6,10,9,17,0,2,1,0,0,0,1,2,5,5,MT3
21,1,1,2,0,0,0,0,8,12,8,19,1,1,1,0,0,1,1,5,9,8,MT3
18,0,0,0,0,0,0,1,4,12,9,28,0,0,0,0,0,0,1,5,22,9,MT3
11,0,1,1,0,0,0,0,3,4,2,14,0,2,1,0,0,0,0,1,4,1,MT3
7,0,0,0,0,0,0,0,2,5,5,8,0,0,0,0,0,0,0,3,6,6,ST3
35,1,1,0,0,0,1,0,14,26,25,28,1,1,0,0,0,1,0,13,19,24,MT3
9,3,0,0,0,0,1,0,2,6,5,8,2,0,0,0,0,1,0,2,5,5,MT3
14,1,0,0,0,0,0,1,1,5,6,13,2,0,0,0,0,1,1,2,7,6,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
15,0,0,1,0,0,1,1,4,7,5,15,0,0,1,0,0,2,1,4,6,7,MT3
11,0,0,0,0,0,2,1,2,4,4,14,1,0,0,0,0,1,1,3,8,4,MT3
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,1,0,2,2,3,ST3
110,5,4,4,0,0,0,8,17,48,14,110,5,4,4,0,0,0,8,17,48,14,VST3
7,0,0,0,0,0,0,0,2,5,5,7,0,0,0,0,0,0,0,2,5,5,ST3
7,0,0,0,0,0,0,0,2,5,5,8,0,0,0,0,0,0,0,2,6,5,ST3
11,1,0,0,0,0,1,1,2,4,5,11,1,0,0,0,0,2,1,2,4,4,MT3
19,2,3,0,0,0,0,1,2,8,5,19,2,3,0,0,0,0,1,2,8,5,VST3
24,2,0,0,0,0,0,1,3,16,7,32,6,0,0,0,0,0,1,3,24,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,0,0,0,0,0,0,1,2,5,7,9,0,1,0,0,0,0,0,2,7,5,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,1,0,1,0,0,0,0,5,8,6,10,1,0,1,0,0,0,0,5,8,6,VST3
12,1,0,1,0,0,1,0,4,7,6,10,1,0,1,0,0,1,0,3,5,7,MT3
9,0,0,0,0,0,2,1,1,2,4,10,0,0,0,0,0,1,1,2,3,5,MT3
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
14,1,0,1,0,0,2,1,3,7,10,15,1,0,1,0,0,2,1,4,8,7,MT3
16,1,0,1,0,0,1,1,4,7,6,18,0,0,1,0,0,3,1,4,9,7,MT3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
35,5,2,1,0,0,0,2,8,22,8,35,5,2,1,0,0,0,2,8,22,8,VST3
24,2,2,0,0,0,0,3,2,8,6,19,0,3,0,0,0,1,1,2,5,5,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,ST3
24,0,3,1,0,0,2,1,7,9,8,26,1,3,1,0,0,2,1,8,11,9,ST3
6,2,2,0,0,0,1,0,0,3,1,7,2,2,0,0,0,1,0,1,4,1,MT3
12,1,0,0,0,0,1,1,3,6,4,11,0,0,0,0,0,1,1,3,4,6,MT3
11,2,0,0,0,0,1,1,2,5,3,12,1,0,0,0,0,1,1,2,5,5,MT3
6,0,2,1,0,0,3,0,3,1,3,6,0,2,1,0,0,3,0,3,1,3,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
18,0,2,1,0,0,2,0,5,8,6,18,0,2,1,0,0,2,0,5,8,6,ST3
64,0,0,0,0,0,0,2,2,54,12,63,0,0,0,0,0,0,2,2,53,12,VST3
7,0,1,0,0,0,0,0,1,3,2,7,0,1,0,0,0,0,0,1,3,2,TYPE2
20,3,0,1,0,0,0,1,5,12,7,21,2,0,2,0,0,0,1,7,12,10,MT3
8,1,0,1,0,0,0,0,3,6,5,7,0,0,0,0,0,0,0,2,5,6,MT3
12,0,2,0,0,0,0,1,2,5,5,16,0,2,0,0,0,0,1,2,5,5,MT3
21,2,1,1,0,0,1,1,6,15,9,30,2,2,1,0,0,0,1,10,24,12,MT3
43,4,2,1,0,0,1,1,10,26,16,42,4,2,1,0,0,1,1,10,25,16,VST3
31,0,0,1,0,0,0,1,7,18,12,30,3,2,0,0,0,1,1,2,14,13,MT3
12,1,0,1,0,0,1,0,4,7,6,14,1,0,1,0,0,1,1,4,5,7,MT3
16,1,0,0,0,0,1,2,3,7,6,17,1,0,0,0,0,1,2,4,6,8,ST3
10,0,1,0,0,0,0,1,1,3,2,9,0,1,0,0,0,0,1,0,2,3,MT3
12,0,2,1,0,0,1,0,1,2,2,13,0,2,1,0,0,0,0,2,4,1,MT3
9,0,1,1,0,0,1,0,2,2,3,9,0,1,1,0,0,1,0,2,2,2,MT3
9,1,0,2,0,0,1,0,3,2,2,9,1,0,2,0,0,1,0,3,2,2,ST3
19,4,2,1,0,0,1,0,4,8,1,19,4,2,1,0,0,1,0,4,8,1,VST3
35,5,2,1,0,0,0,2,8,22,8,43,6,2,1,0,0,0,3,11,27,12,ST3
17,2,0,1,0,0,1,1,4,9,5,19,1,0,1,0,0,1,1,7,11,6,MT3
42,1,2,0,0,0,0,1,15,32,13,37,1,2,0,0,0,1,1,12,27,12,ST3
10,1,0,2,0,0,1,0,3,3,2,10,1,0,2,0,0,1,0,4,3,3,MT3
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,4,MT3
21,4,0,1,0,0,1,1,5,12,14,27,4,0,1,0,0,1,3,5,12,15,ST3
37,5,2,1,0,0,0,2,8,22,8,35,5,2,1,0,0,0,2,8,22,8,VST3
17,2,0,1,0,0,2,1,6,8,5,17,2,0,1,0,0,2,1,4,8,6,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
12,0,2,0,0,0,0,1,2,5,5,13,2,2,0,0,0,0,1,4,8,9,MT3
39,2,4,0,0,0,0,4,4,14,8,38,5,3,0,0,0,1,3,4,19,6,MT3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
35,5,2,1,0,0,0,2,8,22,8,37,5,2,1,0,0,0,2,8,22,8,VST3
16,0,1,0,0,0,2,1,2,4,7,13,0,0,0,0,0,1,1,1,4,5,MT3
10,2,2,1,0,0,2,0,4,6,2,11,2,3,1,0,0,3,0,4,6,3,MT3
11,1,0,2,0,0,1,0,5,4,2,9,1,0,2,0,0,1,0,3,2,2,ST3
17,0,2,0,0,0,1,1,2,7,5,11,0,0,0,0,0,0,1,2,5,6,MT3
19,1,1,1,0,0,1,1,4,8,7,18,2,0,1,0,0,1,1,4,10,6,MT3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
11,2,0,0,0,0,1,1,2,4,6,11,2,0,0,0,0,1,1,2,4,6,TYPE2
13,1,0,0,0,0,2,1,3,6,5,14,1,1,0,0,0,3,1,5,7,6,MT3
9,0,0,0,0,0,2,1,1,2,4,11,1,0,0,0,0,1,1,2,5,4,MT3
16,2,0,1,0,0,0,1,3,9,8,19,2,1,1,0,0,0,2,3,9,7,MT3
22,3,3,1,0,0,0,1,7,14,7,24,3,4,1,0,0,0,1,7,15,7,ST3
12,0,0,0,0,0,1,1,3,5,6,11,0,1,0,0,0,2,1,1,3,4,MT3
9,1,0,2,0,0,1,0,3,2,2,8,1,0,2,0,0,1,0,2,1,2,MT3
17,1,0,1,0,0,0,1,5,9,7,17,1,0,1,0,0,2,1,4,8,6,MT3
17,2,0,1,0,0,1,1,4,9,5,17,3,1,0,0,0,1,1,4,9,5,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,1,0,2,0,0,1,0,4,3,3,11,1,0,2,0,0,1,0,5,4,2,MT3
11,0,0,0,0,0,2,1,2,4,4,9,0,0,0,0,0,1,1,1,2,4,MT3
12,2,0,1,0,0,0,1,2,4,5,14,1,0,1,0,0,2,1,4,5,7,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
8,1,0,1,0,0,0,0,3,6,5,8,1,0,1,0,0,0,0,3,6,5,TYPE2
13,1,0,1,0,0,0,0,4,9,8,17,1,0,1,0,0,0,1,5,10,8,MT3
43,11,6,4,0,0,0,1,13,23,7,28,10,4,4,0,0,0,1,10,17,6,MT3
10,0,1,0,0,0,2,0,5,6,3,8,0,0,0,0,0,1,0,4,5,3,MT3
13,2,2,0,0,0,0,1,4,8,7,12,2,2,0,0,0,0,1,2,7,5,MT3
24,3,4,1,0,0,0,1,7,15,7,22,3,3,1,0,0,0,1,7,14,7,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
10,0,1,0,0,0,0,1,0,2,5,10,0,1,0,0,0,0,1,1,3,2,MT3
20,3,1,3,0,0,0,0,5,10,5,29,4,3,4,0,0,0,0,6,12,6,MT3
19,2,3,0,0,0,0,1,2,8,5,29,2,3,0,0,0,0,3,2,11,6,MT3
15,2,1,1,0,0,1,1,4,7,6,13,1,0,1,0,0,1,0,5,8,8,MT3
8,2,0,0,0,0,1,0,2,5,5,8,2,0,0,0,0,1,0,2,5,5,TYPE2
9,0,1,1,0,0,0,0,2,3,2,10,0,1,1,0,0,0,0,2,4,2,MT3
9,1,1,0,0,0,0,0,3,5,3,10,1,1,0,0,0,0,0,2,6,3,MT3
10,2,2,1,0,0,2,0,4,6,1,11,2,2,1,0,0,2,0,5,7,1,MT3
7,1,0,0,0,0,1,0,1,3,1,7,0,0,0,0,0,1,0,1,3,1,MT3
9,0,2,1,0,0,0,0,2,4,2,11,0,2,1,0,0,0,0,2,3,2,MT3
12,1,0,0,0,0,2,1,2,5,4,14,2,0,0,0,0,1,1,2,5,6,MT3
17,4,2,1,0,0,2,0,4,7,2,19,3,3,1,0,0,3,0,3,6,6,MT3
10,1,3,0,0,0,0,0,1,4,3,9,1,2,0,0,0,0,0,0,3,2,MT3
14,3,2,1,0,0,0,1,4,9,8,17,2,2,1,0,0,0,1,6,10,6,MT3
62,6,3,3,0,0,0,3,22,42,13,50,6,3,2,0,0,0,3,14,30,8,ST3
37,1,2,0,0,0,1,1,12,27,12,42,1,2,0,0,0,0,1,15,32,13,ST3
13,0,2,1,0,0,1,0,2,3,3,13,0,2,1,0,0,0,0,2,4,1,MT3
16,1,1,1,0,0,1,1,5,8,8,17,1,1,1,0,0,1,1,4,7,8,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
63,0,0,0,0,0,0,2,2,53,12,64,0,0,0,0,0,0,2,2,54,12,VST3
5,0,2,0,0,0,3,0,0,0,1,5,0,2,0,0,0,2,0,0,0,2,MT3
6,0,2,1,0,0,3,0,3,1,3,6,0,2,1,0,0,3,0,3,1,3,ST3
7,1,0,0,0,0,1,0,2,4,5,8,2,0,0,0,0,1,0,2,5,5,MT3
8,0,0,0,0,0,1,1,1,1,6,10,0,0,0,0,0,1,1,1,2,8,MT3
11,0,0,0,0,0,2,1,2,4,4,12,2,0,0,0,0,2,1,2,5,4,MT3
19,0,0,0,0,0,0,1,2,13,6,14,0,0,0,0,0,0,1,2,8,8,MT3
13,0,2,1,0,0,0,0,2,4,4,20,0,2,1,0,0,0,1,4,7,5,MT3
16,1,0,0,0,0,0,1,4,9,6,14,1,0,0,0,0,0,1,2,8,4,MT3
13,0,0,0,0,0,2,1,3,6,4,13,1,0,0,0,0,2,1,3,6,5,MT3
15,2,2,1,0,0,2,0,3,5,2,17,4,2,1,0,0,2,0,4,7,2,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
37,1,2,0,0,0,1,1,12,27,12,42,1,2,0,0,0,0,1,15,32,13,ST3
6,0,0,0,0,0,1,0,2,3,4,6,0,0,0,0,0,1,0,2,3,4,MT3
9,1,0,2,0,0,1,0,3,2,2,11,4,0,2,0,0,0,0,3,5,3,MT3
9,0,1,0,0,0,0,1,0,2,3,11,1,1,0,0,0,0,1,2,4,5,MT3
30,4,2,1,0,0,1,3,5,13,9,29,3,2,1,0,0,0,3,4,10,8,MT3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
14,0,1,0,0,0,0,1,1,5,5,12,0,1,0,0,0,0,1,0,3,4,MT3
10,0,0,0,0,0,2,1,1,3,4,10,0,0,0,0,0,2,1,1,3,3,MT3
28,1,3,2,0,0,0,0,9,13,8,25,3,2,2,0,0,0,0,7,13,8,MT3
13,0,2,1,0,0,1,0,2,3,3,14,0,3,1,0,0,2,0,2,2,3,MT3
20,2,2,1,0,0,0,0,9,13,12,18,2,0,1,0,0,0,1,7,11,11,MT3
39,5,2,1,0,0,1,4,6,18,14,28,3,2,0,0,0,1,3,3,9,6,MT3
10,1,3,0,0,0,0,0,1,4,3,9,1,2,0,0,0,0,0,0,3,2,MT3
13,2,2,0,0,0,0,1,4,8,7,12,2,2,0,0,0,1,1,2,6,6,ST3
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
27,4,0,1,0,0,1,3,5,12,15,27,4,0,1,0,0,1,3,5,12,15,TYPE2
14,0,3,1,0,0,0,0,3,4,3,14,0,3,1,0,0,1,0,1,4,1,MT3
9,1,0,2,0,0,1,0,3,2,2,11,1,0,2,0,0,1,0,5,4,2,MT3
13,2,2,0,0,0,0,1,4,8,7,12,0,2,0,0,0,0,1,2,5,6,MT3
